"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        1882,      -4.954691085,     -0.9117574395,      -1.194731741,      0.3497956296,       2.659226997
          0,           0,        1883,      -4.955435244,     -0.9119145079,      -1.195129821,      0.3500590083,       2.630340467
          0,           0,        1884,      -4.956199185,     -0.9120696472,      -1.195525408,      0.3503406546,       2.608431696
          0,           0,        1885,      -4.956983336,     -0.9122229111,      -1.195919172,       0.350620583,        3.77644367
          0,           0,        1886,      -4.957788221,     -0.9123743016,      -1.196311324,      0.3509384376,       3.644956227
          0,           0,        1887,      -4.958614428,     -0.9125238039,      -1.196702037,      0.3512728217,       3.514700472
          0,           0,        1888,       -4.95946259,     -0.9126713694,      -1.197091054,      0.3516084757,       3.388284714
          0,           0,        1889,      -4.960333294,     -0.9128169713,      -1.197478434,      0.3519582523,       3.263132011
          0,           0,        1890,      -4.961227148,     -0.9129605839,      -1.197864239,      0.3523196774,       3.142110478
          0,           0,        1891,      -4.962144674,     -0.9131021884,       -1.19824851,      0.3527004197,       3.027261726
          0,           0,        1892,      -4.963086326,     -0.9132417617,      -1.198631277,      0.3530483028,       2.921333232
          0,           0,        1893,      -4.964052526,     -0.9133792971,      -1.199012625,      0.3534341175,       2.827532403
          0,           0,        1894,      -4.965043679,     -0.9135147834,      -1.199392572,       0.353827451,       2.748882348
          0,           0,        1895,      -4.966060143,     -0.9136482304,      -1.199771275,      0.3542548903,       2.686874801
          0,           0,        1896,      -4.967102347,     -0.9137796642,      -1.200149291,       0.354621288,       2.642867053
          0,           0,        1897,      -4.968170764,      -0.913909054,      -1.200526036,      0.3549042659,       3.042172043
          0,           0,        1898,      -4.969265808,     -0.9140364263,      -1.200901556,      0.3551024944,       2.971415489
          0,           0,        1899,      -4.970387875,     -0.9141618019,      -1.201275851,      0.3552355556,       2.904572996
          0,           0,        1900,       -4.97153742,     -0.9142851938,      -1.201648921,      0.3553757582,       2.842465116
          0,           0,        1901,      -4.972714916,     -0.9144066024,      -1.202020775,      0.3554704006,       2.785929734
          0,           0,        1902,      -4.973920907,     -0.9145260376,      -1.202391761,      0.3554846022,       2.741627995
          0,           0,        1903,      -4.975156032,     -0.9146434856,      -1.202761763,      0.3554841562,       2.698345968
          0,           0,        1904,      -4.976420716,     -0.9147589608,      -1.203130885,      0.3555045308,        2.66187498
          0,           0,        1905,      -4.977715382,     -0.9148724501,      -1.203499059,      0.3555497883,       2.631961128
          0,           0,        1906,      -4.979040403,     -0.9149839614,      -1.203866243,      0.3555515245,       2.608253671
          0,           0,        1907,      -4.980396165,     -0.9150934553,      -1.204232137,      0.3555598585,       2.589513265
          0,           0,        1908,      -4.981783018,     -0.9152010043,      -1.204597186,      0.3555574737,       3.076104513
          0,           0,        1909,      -4.983201453,     -0.9153066224,      -1.204961287,       0.355565402,       2.999965334
          0,           0,        1910,      -4.984651907,     -0.9154103185,      -1.205324301,      0.3555827732,       2.928227347
          0,           0,        1911,      -4.986134761,     -0.9155121123,      -1.205686212,      0.3555315889,       2.861785408
          0,           0,        1912,      -4.987650364,     -0.9156120367,      -1.206047089,      0.3554712561,       2.801458203
          0,           0,        1913,      -4.989199041,     -0.9157101201,      -1.206406847,      0.3553905231,       2.748030026
          0,           0,        1914,      -4.990781109,     -0.9158063987,      -1.206765438,      0.3553140693,         2.7020203
          0,           0,        1915,      -4.992396894,      -0.915900926,      -1.207122825,      0.3552754264,       2.687682584
          0,           0,        1916,      -4.994046707,     -0.9159937815,      -1.207479513,       0.355274284,       2.652976672
          0,           0,        1917,      -4.995730949,     -0.9160849585,      -1.207835204,      0.3552527292,        2.62353099
          0,           0,        1918,      -4.997449975,     -0.9161744622,      -1.208189648,       0.355222609,       3.785368252
          0,           0,        1919,      -4.999204182,      -0.916262318,      -1.208542791,      0.3552023072,       3.652341734
          0,           0,        1920,       -5.00099397,     -0.9163485435,      -1.208894541,      0.3552063609,       3.520536293
          0,           0,        1921,      -5.002819754,     -0.9164331748,      -1.209244831,      0.3552079545,        3.39038693
          0,           0,        1922,      -5.004681876,     -0.9165162501,      -1.209593864,      0.3552368645,       3.266473497
          0,           0,        1923,      -5.006580785,     -0.9165977816,      -1.209941713,       0.355279383,       3.144091948
          0,           0,        1924,      -5.008516934,     -0.9166777635,      -1.210288076,      0.3552848639,       3.027930994
          0,           0,        1925,      -5.010490637,     -0.9167562103,      -1.210632921,      0.3553275479,       2.920774234
          0,           0,        1926,       -5.01250219,     -0.9168331359,      -1.210976203,      0.3553927265,       2.825876557
          0,           0,        1927,      -5.014551806,     -0.9169085638,       -1.21131789,       0.355487735,        2.74613759
          0,           0,        1928,       -5.01663969,     -0.9169825246,      -1.211658059,      0.3555898262,       2.683003897
          0,           0,        1929,      -5.018766012,     -0.9170550549,      -1.211996682,       0.355731044,       2.636630702
          0,           0,        1930,      -5.020930874,      -0.917126187,      -1.212333718,      0.3559091688,       2.605101617
          0,           0,        1931,      -5.023134344,      -0.917195913,      -1.212668525,      0.3560655604,       3.037377671
          0,           0,        1932,      -5.025376622,     -0.9172642995,       -1.21300174,      0.3561958343,       2.966467438
          0,           0,        1933,      -5.027657764,     -0.9173313705,      -1.213333404,      0.3563587688,       2.899331277
          0,           0,        1934,      -5.029977808,     -0.9173971499,       -1.21366347,      0.3565590272,       2.836810229
          0,           0,        1935,       -5.03233673,     -0.9174616701,      -1.213991888,      0.3567769285,       2.779778097
          0,           0,        1936,      -5.034734545,     -0.9175249822,      -1.214318932,      0.3570182077,       2.735006389
          0,           0,        1937,      -5.037171332,     -0.9175871197,      -1.214644744,      0.3572960733,       2.691235911
          0,           0,        1938,      -5.039647157,     -0.9176480755,      -1.214968912,      0.3575974455,       2.654321161
          0,           0,        1939,      -5.042161923,     -0.9177078768,      -1.215291444,      0.3578420272,       2.624042266
          0,           0,        1940,       -5.04471555,     -0.9177665416,      -1.215612361,      0.3581249398,       2.600073203
          0,           0,        1941,      -5.047307953,     -0.9178240851,      -1.215931645,      0.3584306079,       3.075449659
