"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        3423,      -7.574735623,      -6.025982741,      -7.304942346,      -4.084933719,      -10.07862072
          0,           0,        3424,      -7.575024038,      -6.026306381,      -7.306018133,      -4.085568215,      -10.07948116
          0,           0,        3425,      -7.575312463,      -6.026628858,       -7.30709342,      -4.086201612,      -10.08034068
          0,           0,        3426,      -7.575600898,      -6.026950181,      -7.308167878,      -4.086833836,      -10.08119927
          0,           0,        3427,      -7.575889343,      -6.027270358,      -7.309241367,      -4.087465046,      -10.08205695
          0,           0,        3428,      -7.576177799,      -6.027589397,      -7.310314528,      -4.088095239,       -10.0829137
          0,           0,        3429,      -7.576466265,      -6.027907307,      -7.311387191,      -4.088724408,      -10.08376953
          0,           0,        3430,      -7.576754741,      -6.028224094,      -7.312458441,      -4.089352227,      -10.08462444
          0,           0,        3431,      -7.577043227,      -6.028539768,      -7.313529968,      -4.089979422,      -10.08547842
          0,           0,        3432,      -7.577331723,      -6.028854335,      -7.314599738,      -4.090605237,      -10.08633149
          0,           0,        3433,      -7.577620229,      -6.029167803,      -7.315669198,      -4.091229982,      -10.08718364
          0,           0,        3434,      -7.577908745,      -6.029480182,      -7.316738169,      -4.091853756,      -10.08803486
          0,           0,        3435,      -7.578197271,      -6.029791478,       -7.31780686,      -4.092476687,      -10.08888517
          0,           0,        3436,      -7.578485807,      -6.030101699,      -7.318874105,       -4.09309835,      -10.08973455
          0,           0,        3437,      -7.578774353,      -6.030410852,      -7.319940525,      -4.093718814,      -10.09058302
          0,           0,        3438,      -7.579062909,      -6.030718947,      -7.321006935,      -4.094338452,      -10.09143057
          0,           0,        3439,      -7.579351475,       -6.03102599,      -7.322072229,      -4.094957019,      -10.09227719
          0,           0,        3440,      -7.579640051,      -6.031331989,      -7.323136623,      -4.095574442,       -10.0931229
          0,           0,        3441,      -7.579928637,      -6.031636951,      -7.324200977,      -4.096190898,      -10.09396769
          0,           0,        3442,      -7.580217233,      -6.031940885,      -7.325264264,      -4.096806364,      -10.09481156
          0,           0,        3443,      -7.580505838,      -6.032243798,      -7.326327135,      -4.097420787,      -10.09565451
          0,           0,        3444,      -7.580794454,      -6.032545697,      -7.327388494,      -4.098033967,      -10.09649655
          0,           0,        3445,      -7.581083079,      -6.032846589,      -7.328449908,       -4.09864632,      -10.09733766
          0,           0,        3446,      -7.581371714,      -6.033146483,      -7.329510421,      -4.099257583,      -10.09817786
          0,           0,        3447,      -7.581660358,      -6.033445386,      -7.330570373,      -4.099867978,      -10.09901714
          0,           0,        3448,      -7.581949013,      -6.033743304,      -7.331629093,      -4.100476934,      -10.09985551
          0,           0,        3449,      -7.582237677,      -6.034040246,      -7.332687694,      -4.101085221,      -10.10069296
          0,           0,        3450,      -7.582526351,      -6.034336218,      -7.333745478,      -4.101692374,      -10.10152949
          0,           0,        3451,      -7.582815035,       -6.03463123,       -7.33480233,      -4.102298414,      -10.10236512
          0,           0,        3452,      -7.583103729,      -6.034925286,      -7.335858377,        -4.1029036,      -10.10319986
          0,           0,        3453,      -7.583392432,      -6.035218394,      -7.336914128,      -4.103507645,      -10.10403368
          0,           0,        3454,      -7.583681144,      -6.035510563,      -7.337968992,      -4.104110764,       -10.1048666
          0,           0,        3455,      -7.583969867,      -6.035801797,      -7.339023075,      -4.104712777,       -10.1056986
          0,           0,        3456,      -7.584258599,      -6.036092107,      -7.340076307,      -4.105313826,      -10.10652969
          0,           0,        3457,       -7.58454734,      -6.036381497,      -7.341128876,      -4.105913808,      -10.10735986
          0,           0,        3458,      -7.584836091,      -6.036669974,      -7.342181069,      -4.106512824,      -10.10818912
          0,           0,        3459,      -7.585124852,      -6.036957548,      -7.343232288,      -4.107110883,      -10.10901747
          0,           0,        3460,      -7.585413622,      -6.037244223,      -7.344282724,      -4.107707826,      -10.10984491
          0,           0,        3461,      -7.585702402,      -6.037530008,      -7.345332392,      -4.108303843,      -10.11067144
          0,           0,        3462,      -7.585991191,      -6.037814908,      -7.346381669,      -4.108898849,      -10.11149706
          0,           0,        3463,       -7.58627999,      -6.038098931,      -7.347430063,      -4.109492846,      -10.11232177
          0,           0,        3464,      -7.586568798,      -6.038382084,      -7.348477718,      -4.110085832,      -10.11314556
          0,           0,        3465,      -7.586857616,      -6.038664374,      -7.349524745,      -4.110677906,      -10.11396845
          0,           0,        3466,      -7.587146443,      -6.038945806,      -7.350570936,      -4.111268831,      -10.11479043
          0,           0,        3467,      -7.587435279,      -6.039226388,      -7.351616211,      -4.111858873,       -10.1156115
          0,           0,        3468,      -7.587724125,      -6.039506128,      -7.352661049,      -4.112447945,      -10.11643166
          0,           0,        3469,      -7.588012981,      -6.039785031,      -7.353705195,      -4.113035968,      -10.11725092
          0,           0,        3470,      -7.588301845,      -6.040063104,      -7.354748605,      -4.113623052,      -10.11806927
          0,           0,        3471,      -7.588590719,      -6.040340353,      -7.355790784,      -4.114209014,      -10.11888671
          0,           0,        3472,      -7.588879602,      -6.040616786,       -7.35683289,      -4.114794221,      -10.11970324
          0,           0,        3473,      -7.589168495,      -6.040892408,      -7.357873634,      -4.115378221,      -10.12051887
          0,           0,        3474,      -7.589457397,      -6.041167226,      -7.358914294,      -4.115961358,      -10.12133354
          0,           0,        3475,      -7.589746308,      -6.041441249,      -7.359953604,      -4.116543497,      -10.12214759
          0,           0,        3476,      -7.590035228,       -6.04171448,      -7.360993075,      -4.117124817,      -10.12296068
          0,           0,        3477,      -7.590324158,      -6.041986927,      -7.362031021,       -4.11770499,      -10.12377286
          0,           0,        3478,      -7.590613097,      -6.042258596,      -7.363068356,      -4.118284185,      -10.12458414
          0,           0,        3479,      -7.590902045,      -6.042529493,      -7.364105255,      -4.118862517,      -10.12539453
          0,           0,        3480,      -7.591191002,      -6.042799625,      -7.365140964,      -4.119439735,        -10.126204
          0,           0,        3481,      -7.591479968,      -6.043068998,      -7.366176592,       -4.12001618,      -10.12701258
          0,           0,        3482,      -7.591768944,      -6.043337618,      -7.367211227,      -4.120591568,      -10.12782026
          0,           0,        3483,      -7.592057928,      -6.043605492,      -7.368244396,       -4.12116592,      -10.12862703
